Year,Position,Song Title,Artist,Loudness
2006,67,Music Of My Heart,'N Sync and Gloria Estefan,-18.55
2006,68,Write This Down,George Strait,-7.494
2006,69,When You Believe,Whitney Houston and Mariah Carey,-8.841
2006,70,God Must Have Spent A Little More Time On You,Alabama feat. 'N Sync,
2006,71,Happy,Pharrell Williams,-6.819
2006,72,Dark Horse,Katy Perry feat. Juicy J,-8.948
2006,73,All Of Me,John Legend,-7.064
2006,74,Fancy,Iggy Azalea feat. Charli XCX,-14.466
2006,75,Counting Stars,OneRepublic,-4.972
2006,76,Talk Dirty,Jason Derulo feat. 2 Chainz,-7.321
2006,77,Rude,MAGIC!,-4.995
2006,78,All About That Bass,Meghan Trainor,-3.724
2006,79,Problem,Ariana Grande feat. Iggy Azalea,-8.011
2006,80,Stay With Me,Sam Smith,-6.444
2006,81,Timber,Pitbull feat. Ke$ha,-6.852
2006,82,Pompeii,Bastille,-6.383
2006,83,Shake It Off,Taylor Swift,-5.414
2006,84,Am I Wrong,Nico and Vinz,-5.465
2006,85,Turn Down For What,DJ Snake and Lil Jon,-4.914
2006,86,The Monster,Eminem feat. Rihanna,-12.385
2006,87,Say Something,A Great Big World and Christina Aguilera,-8.976
2006,88,Team,Lorde,-7.428
2006,89,Let Her Go,Passenger,-7.346
2006,90,Royals,Lorde,-9.546
2006,91,Let It Go,Idina Menzel,-6.85
2006,92,Wake Me Up!,Avicii,-5.659
2006,93,Demons,Imagine Dragons,-3.015
2006,94,Story Of My Life,One Direction,-5.802
2006,95,Chandelier,Sia,-2.88
2006,96,Black Widow,Iggy Azalea feat. Rita Ora,-4.237
2006,97,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",-4.448
2006,98,Latch,Disclosure feat. Sam Smith,-11.275
2006,99,Maps,Maroon 5,-5.522
2006,100,Loyal,Chris Brown feat. Lil Wayne and French Montana or Too $hort or Tyga,
2007,1,Best Day Of My Life,American Authors,-2.378
2007,2,Habits (Stay High),Tove Lo,-3.539
2007,3,Summer,Calvin Harris,-3.556
2007,4,Boom Clap,Charli XCX,-2.28
2007,5,Drunk In Love,Beyonce feat. Jay Z,-14.187
2007,6,Anaconda,Nicki Minaj,-6.223
2007,7,Break Free,Ariana Grande feat. Zedd,-8.486
2007,8,Bailando,Enrique Iglesias feat. Descemer Bueno and Gente De Zona,
2007,9,Burn,Ellie Goulding,-5.031
2007,10,Wiggle,Jason Derulo feat. Snoop Dogg,-6.886
2007,11,Rather Be,Clean Bandit feat. Jess Glynne,-6.735
2007,12,Don't Tell 'Em,Jeremih feat. Yg,-10.546
2007,13,Show Me,Kid Ink feat. Chris Brown,-8.299
2007,14,Wrecking Ball,Miley Cyrus,-6.262
2007,15,Not A Bad Thing,Justin Timberlake,-13.685
2007,16,Roar,Katy Perry,-4.821
2007,17,Ain't It Fun,Paramore,-3.681
2007,18,The Man,Aloe Blacc,-7.256
2007,19,This Is How We Roll,Florida Georgia Line feat. Luke Bryan,-8.275
2007,20,Classic,Mkto,-4.689
2007,21,A Sky Full Of Stars,Coldplay,-7.125
2007,22,Don't,Ed Sheeran,-7.008
2007,23,Na Na,Trey Songz,-6.253
2007,24,Hot Boy,Bobby Shmurda,-7.628
2007,25,"Hold On, We're Going Home",Drake feat. Majid Jordan,-10.722
2007,26,Sing,Ed Sheeran,-4.451
2007,27,Radioactive,Imagine Dragons,-3.686
2007,28,My Hitta,Yg feat. Jeezy and Rich Homie Quan,
2007,29,Cool Kids,Echosmith,-6.279
2007,30,Hey Brother,Avicii,-4.829
2007,31,Trumpets,Jason Derulo,-4.862
2007,32,Animals,Maroon 5,-6.46
2007,33,Burnin' It Down,Jason Aldean,-6.652
2007,34,Play It Again,Luke Bryan,-3.15
2007,35,2 On,Tinashe feat. Schoolboy Q,-7.51
2007,36,Dirt,Florida Georgia Line,-4.185
2007,37,Love Runs Out,OneRepublic,-3.752
2007,38,Bottoms Up,Brantley Gilbert,-5.739
2007,39,Shower,Becky G,-7.548
2007,40,Me And My Broken Heart,Rixton,-4.21
2007,41,Animals,Martin Garrix,-6.454
2007,42,Lifestyle,Rich Gang feat. Young Thug and Rich Homie Quan,-10.691
2007,43,American Kids,Kenny Chesney,-7.37
2007,44,Brave,Sara Bareilles,-3.838
2007,45,Sweater Weather,The Neighbourhood,-2.81
2007,46,Leave The Night On,Sam Hunt,-3.813
2007,47,New Flame,Chris Brown feat. Usher and Rick Ross,-10.259
2007,48,Love Never Felt So Good,Michael Jackson and Justin Timberlake,-5.131
2007,49,Drunk On A Plane,Dierks Bentley,-5.566
2007,50,Birthday,Katy Perry,-5.122
2007,51,Bartender,Lady Antebellum,-3.86
2007,52,La La La,Naughty Boy feat. Sam Smith,-10.507
2007,53,Blurred Lines,Robin Thicke feat. T.I. and Pharrell,-11.79
2007,54,Do What U Want,Lady Gaga feat. R. Kelly,-6.13
2007,55,Can't Remember To Forget You,Shakira feat. Rihanna,-7.352
2007,56,Amnesia,5 Seconds Of Summer,-5.237
2007,57,No Mediocre,T.I. feat. Iggy Azalea,-11.644
2007,58,Come With Me Now,Kongos,-14.514
2007,59,Believe Me,Lil Wayne feat. Drake,-10.303
2007,60,23,"Mike Will Made-It feat. Miley Cyrus, Wiz Khalifa and Juicy J",-15.598
2007,61,Beachin',Jake Owen,-5.352
2007,62,White Walls,Macklemore & Ryan Lewis feat. Schoolboy Q and Hollis,-5.545
2007,63,She Looks So Perfect,5 Seconds Of Summer,-4.221
2007,64,Stay The Night,Zedd feat. Hayley Williams,-2.811
2007,65,Partition,Beyonce,-11.523
2007,66,Studio,Schoolboy Q feat. BJ The Chicago Kid,-15.555
2007,67,0 To 100 / The Catch Up,Drake,-3.979
2007,68,I Don't Dance,Lee Brice,-7.742
2007,69,Somethin' Bad,Miranda Lambert and Carrie Underwood,-5.657
2007,70,Adore You,Miley Cyrus,-5.407
2007,71,Call Me,Blondie,-6.667
2007,72,Another Brick In The Wall,Pink Floyd,-15.881
2007,73,Magic,Olivia Newton-John,-5.992
2007,74,Rock With You,Michael Jackson,-12.521
2007,75,Do That To Me One More Time,Captain and Tennille,-8.223
2007,76,Crazy Little Thing Called Love,Queen,-6.756
2007,77,Coming Up,Paul McCartney,-7.194
2007,78,Funkytown,"Lipps, Inc.",-13.987
2007,79,It's Still Rock And Roll To Me,Billy Joel,-7.589
2007,80,The Rose,Bette Midler,-9.667
2007,81,Escape (The Pina Colada Song),Rupert Holmes,-13.653
2007,82,Cars,Gary Numan,-8.755
2007,83,Cruisin',Smokey Robinson,-5.784
2007,84,Working My Way Back To You-Forgive Me Girl,Spinners,-9.385
2007,85,Lost In Love,Air Supply,-16.875
2007,86,Little Jeannie,Elton John,-16.838
2007,87,Ride Like The Wind,Christopher Cross,-13.66
2007,88,Upside Down,Diana Ross,-8.518
2007,89,Please Don't Go,K.C. and The Sunshine Band,-13.33
2007,90,Babe,Styx,-13.604
2007,91,With You I'm Born Again,Billy Preston and Syreeta,-17.367
2007,92,Shining Star,Manhattans,-11.717
2007,93,Still,Commodores,-19.393
2007,94,"Yes, I'm Ready",Teri De Sario With K.C.,
2007,95,Sexy Eyes,Dr. Hook,-10.13
2007,96,Steal Away,Robbie Dupree,-11.485
2007,97,Biggest Part Of Me,Ambrosia,-8.053
2007,98,This Is It,Kenny Loggins,-12.228
2007,99,Cupid/I've Loved You For A Long Time,Spinners,-9.438
2007,100,Let's Get Serious,Jermaine Jackson,-9.028
2008,1,Don't Fall In Love With A Dreamer,Kenny Rogers and Kim Carnes,-10.081
2008,2,Sailing,Christopher Cross,-13.203
2008,3,Longer,Dan Fogelberg,-24.709
2008,4,Coward Of The County,Kenny Rogers,-12.843
2008,5,Ladies Night,Kool and The Gang,-10.207
2008,6,Too Hot,Kool and The Gang,-11.072
2008,7,Take Your Time,S.O.S. Band,-8.533
2008,8,No More Tears (Enough Is Enough),Barbra Streisand and Donna Summer,-12.614
2008,9,More Love,Kim Carnes,-10.338
2008,10,Pop Muzik,M,-9.982
2008,11,Brass In Pocket,Pretenders,-5.687
2008,12,Special Lady,"Ray, Goodman and Brown",-12.297
2008,13,Send One Your Love,Stevie Wonder,-10.449
2008,14,The Second Time Around,Shalamar,-12.135
2008,15,We Don't Talk Anymore,Cliff Richard,-7.853
2008,16,Stomp,Brothers Johnson,-8.344
2008,17,Heartache Tonight,Eagles,-6.454
2008,18,Tired Of Toein' The Line,Rocky Burnette,-7.365
2008,19,Better Love Next Time,Dr. Hook,-10.675
2008,20,Him,Rupert Holmes,-13.565
2008,21,Against The Wind,Bob Seger and The Silver Bullet Band,-5.612
2008,22,On The Radio,Donna Summer,-13.904
2008,23,Emotional Rescue,Rolling Stones,-5.515
2008,24,Rise,Herb Alpert,-10.802
2008,25,All Out Of Love,Air Supply,-16.875
2008,26,Cool Change,Little River Band,-10.984
2008,27,You're Only Lonely,J.D. Souther,-9.362
2008,28,Desire,Andy Gibb,-6.996
2008,29,Let My Love Open The Door,Pete Townshend,-9.67
2008,30,Romeo's Tune,Steve Forbert,-7.645
2008,31,Daydream Believer,Anne Murray,-8.292
2008,32,I Can't Tell You Why,Eagles,-12.397
2008,33,Don't Let Go,Isaac Hayes,-13.157
2008,34,Don't Do Me Like That,Tom Petty and The Heartbreakers,-7.868
2008,35,She's Out Of My Life,Michael Jackson,-23.92
2008,36,Fame,Irene Cara,-8.763
2008,37,Fire Lake,Bob Seger and The Silver Bullet Band,-5.783
2008,38,How Do I Make You,Linda Ronstadt,-8.269
2008,39,Into The Night,Benny Mardones,-6.554
2008,40,Let Me Love You Tonight,Pure Prairie League,-12.187
2008,41,Misunderstanding,Genesis,-8.493
2008,42,An American Dream,Dirt Band,-6.321
2008,43,One Fine Day,Carole King,-6.557
2008,44,Dim All The Lights,Donna Summer,-14
2008,45,You May Be Right,Billy Joel,-7.243
2008,46,Should've Never Let You Go,Neil Sedaka and Dara Sedaka,
2008,47,Pilot Of The Airwaves,Charlie Dore,-9.084
2008,48,Hurt So Bad,Linda Ronstadt,-9.366
2008,49,Off The Wall,Michael Jackson,-12.521
2008,50,I Pledge My Love,Peaches and Herb,-14.288
2008,51,The Long Run,Eagles,-7.775
2008,52,Stand By Me,Mickey Gilley,-12.28
2008,53,Heartbreaker,Pat Benatar,-10.666
2008,54,Deja Vu,Dionne Warwick,-12.585
2008,55,Drivin' My Life Away,Eddie Rabbitt,-12.749
2008,56,Take The Long Way Home,Supertramp,-8.838
2008,57,Sara,Fleetwood Mac,-12.129
2008,58,Wait For Me,Daryl Hall and John Oates,-7.12
2008,59,Jo Jo,Boz Scaggs,
2008,60,September Morn,Neil Diamond,-17.132
2008,61,Give Me The Night,George Benson,-15.673
2008,62,Broken Hearted Me,Anne Murray,-8.493
2008,63,You Decorated My Life,Kenny Rogers,-12.36
2008,64,Tusk,Fleetwood Mac,-11.856
2008,65,I Wanna Be Your Lover,Prince,-13.233
2008,66,In America,Charlie Daniels Band,-8.33
2008,67,Breakdown Dead Ahead,Boz Scaggs,-11.46
2008,68,Ships,Barry Manilow,-8.264
2008,69,All Night Long,Joe Walsh,-13.233
2008,70,Refugee,Tom Petty and The Heartbreakers,-4.911
2008,71,Song From Moulin Rouge,Percy Faith,-8.178
2008,72,Vaya Con Dios,Les Paul and Mary Ford,-16.159
2008,73,Doggie In The Window,Patti Page,-11.688
2008,74,I'm Walking Behind You,Eddie Fisher,-13.731
2008,75,"You, You, You",Ames Brothers,-11.213
2008,76,Till I Waltz Again With You,Teresa Brewer,-17.267
2008,77,April In Portugal,Les Baxter,-14.049
2008,78,No Other Love,Perry Como,-11.615
2008,79,Don't Let The Stars Get In Your Eyes,Perry Como,-12.533
2008,80,I Believe,Frankie Laine,-18.598
2008,81,Oh,Pee Wee Hunt,-12.272
2008,82,Ebb Tide,Frank Chacksfield,-9.563
2008,83,Pretend,Nat King Cole,-16.673
2008,84,Ruby,Richard Hayman,-16.65
2008,85,St. George And The Dragonet,Stan Freberg,-17.657
2008,86,P.S. I Love You,Hilltoppers,-10.514
2008,87,Tell Me You're Mine,Gaylords,-15.542
2008,88,Eh Cumpari,Julius La Rosa,
2008,89,Rags To Riches,Tony Bennett,-9.399
2008,90,Anna,Silvana Mangano,-14.143
2008,91,Say You're Mine Again,Perry Como,-12.723
2008,92,Dragnet,Ray Anthony,-13.103
2008,93,Tell Me A Story,Frankie Laine and Jimmy Boyd,
2008,94,Crying In The Chapel,June Valli,-11.573
2008,95,Why Don't You Believe Me,Joni James,-13.425
2008,96,Your Cheating Heart,Joni James,-18.407
2008,97,Limelight (Terry's Theme),Frank Chacksfield,-16.118
2008,98,With These Hands,Eddie Fisher,-5.32
2008,99,C'est Si Bon,Eartha Kitt,-12.482
2008,100,Have You Heard?,Joni James,-23.313
2009,1,Rolling In The Deep,Adele,-5.119
2009,2,Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,-12.014
2009,3,Firework,Katy Perry,-4.968
2009,4,E.T.,Katy Perry feat. Kanye West,-7.133
2009,5,Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",-3.209
2009,6,Grenade,Bruno Mars,-7.237
2009,7,F**K You (Forget You),Cee Lo Green,-3.827
2009,8,Super Bass,Nicki Minaj,-4.339
2009,9,Moves Like Jagger,Maroon 5 feat. Christina Aguilera,-7.4
2009,10,Just Can't Get Enough,Black Eyed Peas,-8.651
2009,11,On The Floor,Jennifer Lopez feat. Pitbull,-5.61
2009,12,S&M,Rihanna,-4.946
2009,13,Pumped Up Kicks,Foster The People,-5.849
2009,14,Last Friday Night (T.G.I.F.),Katy Perry,-3.796
2009,15,Just The Way You Are,Bruno Mars,-5.413
2009,16,Tonight (I'm Lovin' You),Enrique Iglesias feat. Ludacris and DJ Frank E,-10.514
2009,17,Raise Your Glass,P!Nk,-4.973
2009,18,Born This Way,Lady Gaga,-5.972
2009,19,F**Kin' Perfect,P!Nk,-4.747
2009,20,What's My Name?,Rihanna feat. Drake,-10.959
2009,21,Look At Me Now,Chris Brown feat. Lil Wayne and Busta Rhymes,-8.005
2009,22,Down On Me,Jeremih feat. 50 Cent,-13.915
2009,23,How To Love,Lil Wayne,-6.093
2009,24,Someone Like You,Adele,-8.251
2009,25,Good Life,OneRepublic,-7.687
2009,26,The Lazy Song,Bruno Mars,-3.851
2009,27,Till The World Ends,Britney Spears,-5.747
2009,28,The Show Goes On,Lupe Fiasco,-3.839
2009,29,The Edge Of Glory,Lady Gaga,-6.544
2009,30,We R Who We R,Ke$Ha,-4.893
2009,31,Black And Yellow,Wiz Khalifa,-4.524
2009,32,Tonight Tonight,Hot Chelle Rae,-4.977
2009,33,Blow,Ke$Ha,-3.897
2009,34,Lighters,Bad Meets Evil feat. Bruno Mars,-12.841
2009,35,If I Die Young,Band Perry,-6.611
2009,36,Stereo Hearts,Gym Class Heroes feat. Adam Levine,-3.293
2009,37,The Time (Dirty Bit),Black Eyed Peas,-7.798
2009,38,Coming Home,Diddy - Dirty Money feat. Skylar Grey,-9.945
2009,39,Hey Baby (Drop It To The Floor),Pitbull feat. T-Pain,-3.441
2009,40,Only Girl (In The World),Rihanna,-4.155
2009,41,6 Foot 7 Foot,Lil Wayne feat. Cory Gunz,-4.23
2009,42,Just A Kiss,Lady Antebellum,-5.826
2009,43,Dirt Road Anthem,Jason Aldean,-5.055
2009,44,Dynamite,Taio Cruz,-3.177
2009,45,No Hands,Waka Flocka Flame feat. Roscoe Dash and Wale,-6.366
2009,46,I Wanna Go,Britney Spears,-6.55
2009,47,I'm On One,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",-10.942
2009,48,You Make Me Feel...,Cobra Starship feat. Sabi,-2.944
2009,49,Yeah 3x,Chris Brown,-3.206
2009,50,Moment 4 Life,Nicki Minaj feat. Drake,-4.248
2009,51,I Need A Doctor,Dr. Dre feat. Eminem and Skylar Grey,-10.903
2009,52,Just A Dream,Nelly,-6.161
2009,53,Motivation,Kelly Rowland feat. Lil Wayne,-6.494
2009,54,Stereo Love,Edward Maya and Vika Jigulina,-6.379
2009,55,Jar Of Hearts,Christina Perri,-6.142
2009,56,Roll Up,Wiz Khalifa,-5.473
2009,57,Sexy And I Know It,LMFAO,-4.225
2009,58,Rocketeer,Far*East Movement feat. Ryan Tedder,-13.53
2009,59,All Of The Lights,Kanye West,-3.284
2009,60,Hold It Against Me,Britney Spears,-4.813
2009,61,More,Usher,-2.628
2009,62,What The Hell,Avril Lavigne,-3.68
2009,63,Written In The Stars,Tinie Tempah feat. Eric Turner,-3.534
2009,64,Bottoms Up,Trey Songz feat. Nicki Minaj,-5.283
2009,65,DJ Got Us Fallin' In Love,Usher feat. Pitbull,-4.749
2009,66,For The First Time,Script,-4.78
2009,67,Honey Bee,Blake Shelton,-5.131
2009,68,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,-4.798
2009,69,We Found Love,Rihanna feat. Calvin Harris,-3.425
2009,70,Pretty Girl Rock,Keri Hilson,-5.004
2009,71,You And I,Lady Gaga,-5.234
2009,72,Like A G6,Far*East Movement feat. Cataracs and Dev,-8.549
2009,73,Without You,David Guetta feat. Usher,-3.676
2009,74,Back To December,Taylor Swift,-4.663
2009,75,Teenage Dream,Katy Perry,-4.581
2009,76,Crazy Girl,Eli Young Band,-3.736
2009,77,Cheers (Drink To That),Rihanna,-3.544
2009,78,Who Says,Selena Gomez and The Scene,-2.915
2009,79,Barefoot Blue Jean Night,Jake Owen,-4.679
2009,80,Knee Deep,Zac Brown Band feat. Jimmy Buffett,-8.231
2009,81,Country Girl (Shake It For Me),Luke Bryan,-4.532
2009,82,Remind Me,Brad Paisley With Carrie Underwood,-3.275
2009,83,In The Dark,Dev,-4.231
2009,84,Backseat,New Boyz feat. The Cataracs and Dev,-3.449
2009,85,Headlines,Drake,-7.16
2009,86,Best Thing I Never Had,Beyonce,-4.062
2009,87,Don't Wanna Go Home,Jason Derulo,-4.861
2009,88,Where Them Girls At,David Guetta feat. Flo Rida and Nicki Minaj,-3.116
2009,89,She Ain't You,Chris Brown,-6.502
2009,90,Take A Back Road,Rodney Atkins,-4
2009,91,Please Don't Go,Mike Posner,-3.896
2009,92,Sure Thing,Miguel,-8.127
2009,93,Price Tag,Jessie J feat. B.O.B,-3.322
2009,94,God Gave Me You,Blake Shelton,-5.043
2009,95,She Will,Lil Wayne feat. Drake,-11.754
2009,96,Are You Gonna Kiss Me Or Not,Thompson Square,-3.807
2009,97,Animal,Neon Trees,-5.5
2009,98,You And Tequila,Kenny Chesney feat. Grace Potter,-13.729
2009,99,Colder Weather,Zac Brown Band,-7.494
2009,100,My Last,Big Sean feat. Chris Brown,-3.027
2010,1,Tossin' And Turnin',Bobby Lewis,-8.914
2010,2,I Fall To Pieces,Patsy Cline,-20.014
2010,3,Michael,Highwaymen,-21.351
2010,4,Cryin',Roy Orbison,-14.685
2010,5,Runaway,Del Shannon,-7.993
2010,6,My True Story,Jive Five,-7.421
2010,7,Pony Time,Chubby Checker,-6.377
2010,8,Wheels,String-a-longs,-8.241
2010,9,Raindrops,Dee Clark,-7.613
2010,10,Wooden Heart (Muss I Denn),Joe Dowell,
2010,11,Calcutta,Lawrence Welk,-12.423
2010,12,Take Good Care Of My Baby,Bobby Vee,-12.257
2010,13,Running Scared,Roy Orbison,-10.555
2010,14,Dedicated To The One I Love,Shirelles,-10.883
2010,15,Last Night,Mar-Keys,-4.175
2010,16,Will You Love Me Tomorrow,Shirelles,-11.315
2010,17,Exodus,Ferrante and Teicher,-15.402
2010,18,Where The Boys Are,Connie Francis,-8.622
2010,19,Hit The Road Jack,Ray Charles,-12.888
2010,20,Sad Movies (Make Me Cry),Sue Thompson,-10.071
2010,21,Mother-In-Law,Ernie K-Doe,-9.77
2010,22,Bristol Stomp,Dovells,-6.338
2010,23,Travelin' Man,Ricky Nelson,-12.484
2010,24,Shop Around,Miracles,-4.495
2010,25,The Boll Weevil Song,Brook Benton,-14.804
2010,26,A Hundred Pounds Of Clay,Gene Mcdaniels,-10.933
2010,27,The Mountain's High,Dick and Deedee,-11.019
2010,28,Don't Worry,Marty Robbins,-16.446
2010,29,On The Rebound,Floyd Cramer,-11.677
2010,30,Portrait Of My Love,Steve Lawrence,-12.746
2010,31,Quarter To Three,"Gary ""U.S."" Bonds",-9.276
2010,32,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,-8.468
2010,33,Calendar Girl,Neil Sedaka,-12.771
2010,34,I Like It Like That,Chris Kenner,-11.295
2010,35,Apache,Jorgen Ingmann,-13.646
2010,36,Don't Bet Money Honey,Linda Scott,-12.344
2010,37,Without You,Johnny Tillotson,-6.756
2010,38,Wings Of A Dove,Ferlin Husky,-15.735
2010,39,Little Sister,Elvis Presley,-13.14
2010,40,Blue Moon,Marcels,-11.163
2010,41,Daddy's Home,Shep and The Limelites,-13.875
2010,42,This Time,Troy Shondell,-14.331
2010,43,I Don't Know Why But I Do,"Clarence ""Frog Man"" Henry",
2010,44,Asia Minor,Kokomo,-11.926
2010,45,Hello Walls,Faron Young,-10.421
2010,46,Runaround Sue,Dion,-9.791
2010,47,Yellow Bird,Arthur Lyman,-29.467
2010,48,Hurt,Timi Yuro,-11.487
2010,49,Hello Mary Lou,Ricky Nelson,-6.597
2010,50,There's A Moon Out Tonight,Capris,-10.658
2010,51,Surrender,Elvis Presley,-12.731
2010,52,I Love How You Love Me,Paris Sisters,-8.894
2010,53,Ya Ya,Lee Dorsey,-10.106
2010,54,School Is Out,"Gary ""U.S."" Bonds",-11.255
2010,55,Mexico,Bob Moore,-12.514
2010,56,You Don't Know What You've Got (Until You Lose It),Ral Donner,
2010,57,Walk Right Back,Everly Brothers,-13.199
2010,58,The Way You Look Tonight,Lettermen,-10.572
2010,59,Moody River,Pat Boone,-7.365
2010,60,One Mint Julep,Ray Charles,-9.519
2010,61,Take Good Care Of Her,Adam Wade,-8.982
2010,62,Gee Whiz (Look At His Eyes),Carla Thomas,-7.161
2010,63,Stand By Me,Ben E. King,-9.443
2010,64,Spanish Harlem,Ben E. King,-11.86
2010,65,It's Gonna Work Out Fine,Ike and Tina Turner,-12.57
2010,66,Baby Blue,Echoes,-13.548
2010,67,Baby Sittin' Boogie,Buzz Clifford,-7.001
2010,68,Hats Off To Larry,Del Shannon,-4.469
2010,69,Those Oldies But Goodies,Caesar and The Romans,-13.572
2010,70,The Fly,Chubby Checker,-6.852
2010,71,(Marie's The Name) His Latest Flame,Elvis Presley,-6.329
2010,72,Wonderland By Night,Bert Kaempfert and His Orch.,
2010,73,Bless You,Tony Orlando,-12.812
2010,74,I've Told Every Little Star,Linda Scott,-11.307
2010,75,One Track Mind,Bobby Lewis,-8.698
2010,76,Angel Baby,Rosie and The Originals,-15.269
2010,77,Pretty Little Angel Eyes,Curtis Lee,-11.606
2010,78,Think Twice,Brook Benton,-14.609
2010,79,Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight),Lonnie Donegan,-8.41
2010,80,Breakin' In A Brand New Broken Heart,Connie Francis,-7.257
2010,81,Mama Said,Shirelles,-6.874
2010,82,Let The Four Winds Blow,Fats Domino,-11.438
2010,83,The Writing On The Wall,Adam Wade,-11.696
2010,84,My Kind Of Girl,Matt Monroe,-11.682
2010,85,"Tonight My Love, Tonight",Paul Anka,-7.872
2010,86,Big Bad John,Jimmy Dean,-12.609
2010,87,Good Time Baby,Bobby Rydell,-6.447
2010,88,San Antonio Rose,Floyd Cramer,-14.082
2010,89,Rubber Ball,Bobby Vee,-10.325
2010,90,Missing You,Ray Peterson,-13.661
2010,91,Dum Dum,Brenda Lee,-12.414
2010,92,I'm Gonna Knock On Your Door,Eddie Hodges,-6.756
2010,93,You Can Depend On Me,Brenda Lee,-13.87
2010,94,Let's Twist Again,Chubby Checker,-6.377
2010,95,Take Five,Dave Brubeck,-13.193
2010,96,Are You Lonesome Tonight,Elvis Presley,-17.747
2010,97,Sea Of Heartbreak,Don Gibson,-9.158
2010,98,More Money For You And Me Medley,Four Preps,-20.184
2010,99,You Must Have Been A Beautiful Baby,Bobby Darin,-15.712
