track_id,track_name,artist_name,album_name,release_date,release_date_precision,loudness
0SAIjVOwxVnO1l9HGvLuOU,Tootsee Roll (Dance Version),69 Boyz,199 Quad (w/ Bonus Dvd),1994-05-27,day,-12.507
0SCk8WpBKSvK6QkSyixRAY,Father Figure,George Michael,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,day,-10.702
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,I Decided.,2017-02-03,day,-5.628
0SNGe4xksgp7CGnY5kMXOJ,Every Breath You Take,The Police,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,day,-8.746
0SNjcUzVxirGHskSqLNVqG,Game Over (Flip) - Clean Album Version,Lil' Flip,U Gotta Feel Me,2004-03-30,day,-8.694
0Sc9UwBpChiRKRF8DKvWKZ,Walk Away (Remember Me) (feat. The DEY),"Paula DeAnda, The DEY",Paula DeAnda,2006-06-01,day,-5.797
0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,Sundown,1974,year,-15.492
0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,The Human Condition,2016-06-10,day,-4.188
0TK2YIli7K1leLovkQiNik,Señorita,"Camila Cabello, Shawn Mendes",Señorita,2019-06-21,day,-6.039
0TaT50ZZxT4ytZxuqkE3A9,Why Can't This Be Love,Van Halen,5150,1986-03-24,day,-13.371
0TcJ7QWpggdSg8t0fHThHm,LoveGame,Lady Gaga,The Fame,2008-01-01,day,-5.611
0TkZ3Zbc1Uvra2ZlduhI2o,Don't Lose My Number - Extended Remixed; Version,Phil Collins,Remixed Sides,2019-05-31,day,-11.509
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,Scorpion,2018-06-29,day,-8.074
0TrCEl84lDlQPWIRsaJ8RE,867-5309/Jenny,Tommy Tutone,Arnold Schwarzenegger's Total Body Workout,1981,year,-8.614
0U14aVnOryZb29tHz2vmsd,Every Woman In The World,Air Supply,All Out Of Love Live,2005-05-10,day,-5.606
0U969xYNlAyfzi8P1TaO7u,Wait for You,Elliott Yamin,Elliott Yamin,2007-03-23,day,-6.734
0UPJDZxXDPp7YR8hLt9CSo,Take It Easy On Me,Little River Band,Greatest Hits,2014-01-01,day,-10.439
0UUpyDCYzkziXJ1TM4awHM,Blame It on the Rain,Milli Vanilli,4 Hits: Milli Vanilli,2011-06-03,day,-6.151
0Uc706myy6Th7I6KQ9xA1x,So What,"Field Mob, Ciara",Light Poles And Pine Trees,2006-01-01,day,-10.558
0UhZkk4agmJpbMCvT3OgLG,Election Day,Arcadia,So Red The Rose,1985,year,-14.746
0Uk4vrQwR4mlEoHBoTp6Q8,My Mistake (Was To Love You),"Diana Ross, Marvin Gaye",Diana & Marvin,1973-10-26,day,-9.841
0Uyh92tLyb9JawG8lmWCzJ,Differences,Ginuwine,The Life,2001-04-03,day,-4.578
0UzsDmdpw0Q14KU4hieQss,Fill Me In,Craig David,Born to Do It,2000-08-14,day,-6.981
0V8FYVlBFuXXTIvRnMbZyS,The Climb,Miley Cyrus,Hannah Montana The Movie,2009-01-01,day,-6.611
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,FUTURE,2017-06-30,day,-8.795
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,2020-03-20,day,-5.934
0Vth3l4XAo8hNYmxjzhr2y,On And On,Stephen Bishop,Careless,1976-01-01,day,-10.483
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Taylor Swift,Red (Big Machine Radio Release Special),2012-10-22,day,-5.911
0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,Glen Campbell,Rhinestone Cowboy (Expanded Edition),1975,year,-8.006
0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,Bacdafucup,1993-03-30,day,-12.908
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,The Lumineers,2012-04-03,day,-9.074
0W4NhJhcqKCqEP2GIpDCDq,Love,Keyshia Cole,The Way It Is,2005-01-01,day,-4.285
0WBHEpJjcLd0tkuoClGboV,Perfect World - Single Edit,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,2006-01-01,day,-5.609
0WEbxRkrGvgDQ5eBm6iH8n,This Time I'm In It For Love,Player,Player,1977-09-01,day,-11.369
0WHOPmOuQKuu05k4g3UTvk,Wonderful,Everclear,Songs From An American Movie: Learning How To Smile,2000-01-01,day,-6.489
0WbfjzHowY2PZAco1JEvis,Try Again,Champaign,Modern Heart,1983-03-14,day,-11.477
0WdaRmHBMhUoLPqHLdb9yg,All or Nothing,O-Town,Totally Hits 2001,2001-09-25,day,-4.98
0Wv3aY6gApoT3oKBYIqvXb,Will You Still Love Me? - Alternate,Chicago,Chicago 18 (Expanded Edition),1986-09-29,day,-6.808
0X3d9gx7UDYgcwwkgTeNLR,Seasons in the Sun,Terry Jacks,Radio Hits Of the '70s,1972,year,-8.306
0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,2Pac,Strictly 4 My N.I.G.G.A.Z...,1993-02-16,day,-7.013
0XVikcHfkoBvJ5ZU8xQBWn,Come and Get Your Love - Radio Edit,Real McCoy,Another Night,1995-03-28,day,-6.567
0XXjBRi5sNWojqxmYJGiA2,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,"The Very Best of, Volume 2.",1969-01-01,day,-10.961
0XaaoZUWQFzcFiQbXKhABU,He Don't Love You (Like I Love You),Tony Orlando & Dawn,He Don't Love You,1975,year,-12.378
0Y1MWB026LYxGvhq4EcMiC,Boom Clap,Charli XCX,SUCKER,2014-12-15,day,-2.28
0YL8rCxASTV9uBE9Sur0Ag,Shower Me With Your Love,Surface,2nd Wave (Expanded Edition),1988,year,-10.811
0YO8KsprTrEUEvJevpI7Na,This Is It,Kenny Loggins,Keep The Fire,1979,year,-12.228
0YPUjnI3WAkJPAsPkantHe,Never Make A Promise,Dru Hill,Dru Hill,1996-01-01,day,-8.157
0YgoNapnyIXuruBrzvoCSu,Band Of Gold - Re-Record,Freda Payne,Band Of Gold (Remix),2008-01-01,day,-5.439
0YkJU6TjjwzsVXUPRIO0DB,Make Me Better,"Ne-Yo, Fabolous",From Nothin' To Somethin' (Bonus Track Version),2007-01-01,day,-6.886
0Yp603BgzIKDDcSUBrYYba,One Hundred Ways,"Quincy Jones, James Ingram",The Dude,1981-03-28,day,-17.499
0YqhqbLNpfQetrwuLaVTiK,Oh Girl,Paul Young,Other Voices (Expanded Edition),1990,year,-7.032
0ZFqB9g2FujbmMSrjqsL3j,Ben - Single Version,Michael Jackson,Ben,1972-08-04,day,-10.84
0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,JAY-Z,The Blueprint 2 The Gift & The Curse,2002-11-12,day,-5.531
0ZLBD6hHGN9LYOtNlu2n8e,This Ain't A Love Song,Bon Jovi,These Days,1995-06-27,day,-6.836
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","YG, Nicki Minaj, 2 Chainz, Big Sean",STAY DANGEROUS,2018-08-03,day,-7.709
0ZUjPkZKjzRi6bgIuJovfY,How Can We Be Lovers,Michael Bolton,Soul Provider,1989-06-27,day,-10.541
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,Some Hearts,2005-11-14,day,-3.318
0ZhwlFI7I69yaXphO7t5R8,Look What You Done for Me,Al Green,I'm Still in Love with You,1972-10-23,day,-8.582
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,2005-05-03,day,-3.198
0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,Usher,More,2010-11-22,day,-2.628
0aMgFXpZTDZvWqMXwPIMNK,Pilot of the Airwaves,Charlie Dore,Where to Now,1979-06-12,day,-13.791
0aR4ljEMYw06v5tCtFvqrc,The One That Got Away - Acoustic,Katy Perry,Acoustic Pop 2021,2021-06-23,day,-11.613
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),"Calvin Harris, Rihanna",This Is What You Came For (feat. Rihanna),2016-04-29,day,-2.787
0b5w1gamS9f239Sms9guAB,They Don't Know,Jon B.,COOL RELAX,1997-04-21,day,-10.722
0b7qiL1rLbUUpGXczt7p5T,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,Reunion,1975-01-01,day,-11.287
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,This Is America,2018-05-06,day,-6.159
0bFGteEuBXbVd0fbV2XpD3,Don't Let Go,Isaac Hayes,Don't Let Go (Expanded Edition),1979-01-01,day,-9.118
0bLOiofyBB62YU2cNnONJG,Someone Saved My Life Tonight,Elton John,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,day,-9.796
0bLRXQaWzmSXRXPmP6JnEF,Don't Cry for Me Argentina,Madonna,Evita: The Complete Motion Picture Music Soundtrack,1996-10-25,day,-13.9
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-11-01,day,-7.463
0bqZnsPz4klg5TuWGcKb34,Sweet Thing,"Rufus, Chaka Khan",Rufus Featuring Chaka Khan,1975-01-01,day,-12.82
0cBQbqp5jInL73ZxLBSGlX,Sukiyaki,4 P.M.,Now's The Time,1995-01-01,day,-8.608
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,Emotions,1991-09-17,day,-7.008
0cNwyA4Qiyr29I90ezhr0X,"Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976",Eagles,Hotel California (40th Anniversary Expanded Edition),1976-12-08,day,-8.515
0cTwMCvozZBj8jCq6o27nk,Come Dancing,The Kinks,State of Confusion,1983-05-24,day,-11.549
0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,Luke Bryan,Tailgates & Tanlines,2011-08-09,day,-4.02
0ccQoLBxhOTg6PYUIoSix9,Drowning In the Sea of Love,Joe Simon,Drowning in the Sea of Love,1972-01-01,day,-10.552
0ckaiscpV8eaZ9WWJLdFbs,Playground In My Mind - Single Version,Clint Holmes,Radio Hits Of the '70s,1972,year,-7.4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,Demon Days,2005-05-23,day,-6.679
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),"Halsey, Khalid, benny blanco",Eastside (with Halsey & Khalid),2018-07-12,day,-7.648
0dBW6ZsW8skfvoRfgeerBF,Mine,Taylor Swift,Speak Now,2010-10-25,day,-2.94
0dEQaNYfp5G7Sflek2Qnde,Don't Tell Me,Avril Lavigne,Under My Skin,2004,year,-2.92
0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),"Cardi B, 21 Savage",Invasion of Privacy,2018-04-06,day,-7.955
0dMd4rilfd6gPbXaLpNYhu,Higher Ground,Stevie Wonder,Innervisions,1973-08-03,day,-9.949
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,Born In The U.S.A.,1984-06-04,day,-6.042
0dRhSF9LV0HR8Jwd3MMMKJ,Everytime,Britney Spears,In The Zone,2003-11-13,day,-12.852
0dfQwyoZoS9LgQiU6AJO7f,100% Pure Love,Crystal Waters,The Best Of Crystal Waters,1998-08-11,day,-7.203
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,2018-04-27,day,-6.136
0eDwzWuy2gf1RJzqWl0dkF,Something So Strong,Crowded House,Crowded House,1986-01-01,day,-13.156
0eFndjUBaTQdO81uRO9lBL,Sunshine,Jonathan Edwards,Jonathan Edwards,1971-01-01,day,-15.387
0eHT8N5YQglv8cYYizXvSw,Good Morning Beautiful,Steve Holy,Blue Moon,2000-10-03,day,-8.822
0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Creed,Human Clay,1999-01-01,day,-8.412
0eMdAjfAfGS1AoeXgiyGXP,Big Things Poppin' (Do It) - Instrumental,T.I.,T.I. vs. T.I.P. (Instrumental),2007-06-11,day,-6.741
0fW2lTbzO1dcd2uahQUtwV,We're Not Making Love No More,Dru Hill,Hits,2005-10-11,day,-6.88
0fYVliAYKHuPmECRs1pbRf,Renegades,X Ambassadors,VHS,2015-06-30,day,-6.003
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),"Chris Brown, Jhené Aiko, Omarion",Sex Playlist,2014-12-02,day,-5.655
0fsj3HxzBHev6EJ7OLFE3r,Double Vision,Foreigner,Double Vision (Expanded),1978,year,-7.637
0g5EKLgdKvNlln7TNqBByK,Middle,"DJ Snake, Bipolar Sunshine",Encore,2016-08-05,day,-5.336
0gLQ6jhJsyYfl7PrD1RZ7X,Vision of Love,Mariah Carey,Mariah Carey,1990-06-12,day,-10.959
0gPQTLaqHDgdupKEok7J2x,7 Days,Craig David,Born to Do It,2000-08-14,day,-7.499
0gljI0CtjpdZK6ecidfxto,Wild Thing,Tone-Loc,Loc-ed After Dark,1989-01-01,day,-11.903
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,Silver Side Up,2001-09-11,day,-5.042
0gtTfaz5zzbJA28Ypu7k0W,Groove Me,King Floyd,Choice Cuts,1994-06-14,day,-8.459
0hJnqEmo8DeMmRhh6mwAof,Two Steps Behind - String / Acoustic Version,Def Leppard,Retro Active,1993-10-05,day,-10.594
0hZQG1TeY1c6nIPdTs7Gy8,(I Know) I'm Losing You,Rare Earth,20th Century Masters: The Millennium Collection: Best of Rare Earth,2001-01-01,day,-9.22
0hcW7qPqWWJc8189OaqQvX,You,"Jesse Powell, Gerald Albright",Jesse Powell,1996-01-01,day,-9.612
0hhzJEusz6r7f0eL1Uc8kw,Here Comes The Sun,Richie Havens,Live At The Cellar Door and at the Santa Monica Civic Auditorium,1972,year,-16.985
0hrBpAOgrt8RXigk83LLNE,The Sign,Ace of Base,The Sign,1993-12-24,day,-6.897
0huRoriGPIi0vSHFV2f3C9,Jacob's Ladder,Huey Lewis & The News,Fore!,1986-01-01,day,-13.021
0huaODTI1xKsfJJk8EJEkf,Don't Let It End,Styx,Kilroy Was Here,1983-01-01,day,-14.55
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Chris Brown, Nicki Minaj, Meek Mill",Dreams Worth More Than Money,2015-06-29,day,-5.288
0i5HtqKaBgIpAC7N0kknqu,Deep Purple,Donny & Marie Osmond,Donny & Marie Featuring Songs From Their Television Show,1976-12-02,day,-4.73
0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,Here's To The Good Times,2012-01-01,day,-3.364
0iR5u87eNaxH9VQXQLQ7Db,Dead Giveaway,Shalamar,The Look,1983-01-01,day,-9.069
0ibYVniVLMJWvc3eNfYk8T,Run Away,Real McCoy,Another Night,1995-03-28,day,-8.282
0idCpkJ2pspfAILbanmERu,Do You Know (What It Takes),Robyn,Robyn Is Here,1995-10-13,day,-4.439
0ikbcCJIJaY9sKEivAXJ4I,Can't Let Go,Mariah Carey,Emotions,1991-09-17,day,-11.048
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,Make It Big,1984-10-23,day,-11.893
0inlixqQpYphAQY7K38NAZ,Hey Deanie,Shaun Cassidy,Born Late,1977-11-08,day,-10.718
0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,Marvin Gaye,Let's Get It On (Expanded Edition),1973-08-28,day,-10.657
0jNTJSaktLVy8iAi7KY2zB,Too Hot,Kool & The Gang,Ladies' Night,1979-05-13,day,-22.231
0jOXmNowR2j1hVpZMqnz9P,Gone Till November,Wyclef Jean,Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),1997-06-24,day,-9.027
0jSMveIWvnhDIvzqN74Uc7,Tipsy - Club Mix,J-Kwon,Hood Hop,2004,year,-5.79
0jVfjWK9DUc5ShqwwPADyp,Missing You,Diana Ross,Swept Away (Expanded Edition),1984-09-13,day,-11.41
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",1992-01-01,day,-10.044
0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,Rainbow,2017-08-11,day,-7.202
0juQNDN4EdiuG97rgKywkF,Same Old Lang Syne,Dan Fogelberg,Love Songs,1979,year,-12.7
0jvN7eQJJt4nxQzgQfZ1SP,Spirit In The Sky,Norman Greenbaum,Spirit In The Sky,1969-01-01,day,-7.091
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,2005-09-26,day,-4.675
0k6DnZMLoEUH8NGD5zh2SE,Ayo,"Chris Brown, Tyga",Fan of A Fan The Album (Expanded Edition),2015-02-24,day,-5.095
0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty,"Bubba Sparxxx, Ying Yang Twins, Mr. Collipark",Ms. New Booty,2005-01-01,day,-5.931
0kCZaMtxJtEGTSyMllPTNn,Respect Yourself,Bruce Willis,The Return Of Bruno,1987-01-01,day,-11.804
0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert,Wildcard,2019-11-01,day,-5.986
0kgjL2oRFsV6GSwVNCcQS6,I Don't Like To Sleep Alone,"Paul Anka, Odia Coates",Feelings,1975,year,-9.696
0kr6d8wHDQPlzuET33NVn6,All You Wanted,Michelle Branch,The Spirit Room,2001-07-31,day,-9.101
0l2kEdf5XjlckyybbNjmYS,Roundabout,Yes,Yesstory,1992-09-01,day,-6.826
0l3GEbH3CviUytD6iX4wzg,Right Thurr,Chingy,Jackpot,2003-01-01,day,-3.977
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat 2.0,2011-08-26,day,-3.673
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"Justin Bieber, DJ Snake",Encore,2016-08-05,day,-5.371
0lZWjBImx6kNe3WtOA09Xu,Sugar Hill,AZ,Doe Or Die,1995-10-10,day,-7.332
0lZxd99ZIjA0zUdQAY3FXr,You'll Think Of Me - Single Version,Keith Urban,Greatest Hits,2007-01-01,day,-8.395
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,day,-3.87
0lmS0Wofcv7B7uFYssSKta,Forever Your Girl,Paula Abdul,Forever Your Girl,1988-01-01,day,-7.873
0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson,Middle Of Nowhere,1997-01-01,day,-6.335
0lpIVCLNQRBKffcRRNrHyh,Freeway Of Love,Aretha Franklin,Who's Zoomin' Who? (Expanded Edition),1985,year,-6.328
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,MELT,2018-09-21,day,-7.523
0lwHRyx3Sxl07UoVp2dcUM,Together,Tierra,Tierra Greatest Hits,2017-08-04,day,-6.004
0lyNsWWnut97Jm8aDnn3Us,Signs - Live At The Trocadero / 1990,Tesla,Five Man Acoustical Jam,1990-01-01,day,-10.479
0m4jVVZrsv0bLkAr1uM6UG,Do That To Me One More Time,Captain & Tennille,Make Your Move,1979-01-01,day,-8.227
0mANdlPtUrIyUeamiRb9XJ,Brass In Pocket,Pretenders,100 Greatest Classic Rock Songs,2021-02-01,day,-5.687
0mG66FLhO0iZ6XCAGdjpax,Elvira,The Oak Ridge Boys,Fancy Free,1981-01-01,day,-17.491
0mHyWYXmmCB9iQyK18m3FQ,Hello,Lionel Richie,Can't Slow Down,1983-01-01,day,-14.104
0mOIj8tjNHcOBWSTGXmGVr,Doctor's Orders,Carol Douglas,Disco 45's: A Short Trip Into Ecstasy,2012-12-14,day,-11.103
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,Daniel Powter,2005-02-22,day,-4.013
0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain),"T-Pain, Plies",The Real Testament,2007-08-06,day,-5.926
0mZNKyrUmsrlDRoYHWsyMu,I Want A New Drug,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,2006-01-01,day,-4.92
0mbImplrU76kIvd52GlNbt,Far From Over,Frank Stallone,Frank Stallone,1984-01-01,day,-13.157
0mh3kdiViRyeH8JzVL61Hw,Believe,Elton John,Made In England,1995-03-17,day,-9.306
0mtPNQl5vePVwiI9Vykp7L,We Run The Night,"Pitbull, Havana Brown",We Run The Night,2011-01-01,day,-4.389
0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,Stevie Wonder,Talking Book,1972-10-28,day,-14.53
0n5D64Bc80P4oCnJYG55OK,Clap For The Wolfman,The Guess Who,Greatest Hits,1999,year,-9.33
0n5repUNmz9sKIUs22A70s,Tonight's the Night (Gonna Be Alright),Rod Stewart,Rod Stewart: 1975-1978,2021-06-04,day,-7.786
0nGXi46VcQQ56ZJR428MKS,Does To Me (feat. Eric Church),"Luke Combs, Eric Church",What You See Is What You Get,2019-11-08,day,-4.897
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,2012-12-07,day,-8.648
0nPE9ko1pKiKDzuDcC0b40,Lady,Little River Band,Greatest Hits,2014-01-01,day,-11.464
0nYvjcSlCgjcwogQAwIwNp,Lovin' On You,Luke Combs,What You See Is What You Get,2019-11-08,day,-4.865
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,day,-6.687
0nbuX7OZkEY5agMkpr98wS,What It's Like,Everlast,Whitey Ford Sings the Blues,1998-09-08,day,-7.423
0nlZjTPzW6S9JIESuGfImT,Lowdown,Boz Scaggs,Silk Degrees,1976,year,-5.544
0np4arBSp4ZBOfXGZhXQ4I,Shining Star,The Manhattans,After Midnight (Expanded Version),1980,year,-13.038
0nqbZ17t9v52SCemAm1QP0,Brilliant Disguise,Bruce Springsteen,Tunnel Of Love,1987-10-09,day,-12.438
0oCT5rVvMdPPUm0bxG7yzT,I Can See Clearly Now,Johnny Nash,Radio Hits Of the '70s,1972,year,-8.542
0oVWPlnK5eAqnJCVB0FvpP,American Soldier,Toby Keith,Shock 'N Y'all,2003-11-04,day,-8.426
0oZiK5HCMPn241PbUCslkF,Bop Gun (One Nation) - Radio Edit,"Parliament, Ice Cube",Greatest Hits,2001-12-04,day,-5.402
0oc7YoWV783fGr2GbdcIrz,Vacation,The Go-Go's,Vacation,1982,year,-8.64
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,Mistaken Identity,1981-01-01,day,-10.271
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,1986-08-16,day,-3.976
0otWaD7P1jqYsb0qSHNo6J,Hold You Tight,Tara Kemp,Tara Kemp,1991,year,-9.194
0otlwsD3mSogk7VJCTp6Kg,Let My Love Open The Door,Pete Townshend,Empty Glass,1980-04-21,day,-9.731
0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,Hunter Hayes (Encore),2011,year,-7.692
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,Rolex,2017-03-15,day,-2.512
0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,Billy Idol,Rebel Yell,1983-11-01,day,-6.197
0pc35JLm02Lzx7SiXp3jrY,Don't Worry Baby,B.J. Thomas,Don't Worry Baby,2013-02-20,day,-16.329
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,Evolve,2017-06-23,day,-4.374
0q1exbzIDRxqJ6VUKH3seg,Sara,Fleetwood Mac,Greatest Hits,1988-11-21,day,-16.693
0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,King Harvest,Dancing in the Moonlight,1973-01-01,day,-15.707
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),"Travis Scott, SZA",Ctrl,2017-06-09,day,-6.2
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,2011-11-11,day,-3.293
0qbVccbQLEMbfJcI5wNLTJ,Rock And Roll Music,The Beach Boys,The Very Best Of The Beach Boys: Sounds Of Summer,2003-01-01,day,-5.505
0qemIQjSxcKyf42VPfZnfa,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,How Can You Mend A Broken Heart,2020-11-20,day,-7.057
0qgrrDnUUhyxpxbBznUnzg,18 and Life,Skid Row,Skid Row,1989-01-24,day,-11.101
0qgsctXeEVnUwgGESn3vW4,Lonely Night (Angel Face),Captain & Tennille,Song Of Joy,1976-01-01,day,-9.163
0qidZasrRvwWSl0IgV8LMY,"Against All Odds (Take a Look at Me Now) - Live at Live Aid, Wembley Stadium, 13th July 1985",Phil Collins,"Live Aid (Live, 13th July 1985)",2018-09-07,day,-7.034
0qrOEuhMXqAyMMyfOCZ2yC,The Finer Things,Steve Winwood,Revolutions: The Very Best Of Steve Winwood,2010-01-01,day,-6.999
0qwysXtMUbVvxsqG7L9Tcs,Take My Heart,"Kool & The Gang, Blu Cantrell",Kool & The Gang and Friends!,2016-09-27,day,-4.844
0qzEkwri1hE0rgxVqdOBAf,You're Only Lonely,JD Souther,You're Only Lonely,1979,year,-10.183
0r8iDf65NHgFgZOGLwj5r8,What Was I Thinkin',Dierks Bentley,Dierks Bentley,2003-01-01,day,-6.24
0rBzABScu9c6D1Juislm2z,Sick Of Being Lonely,Field Mob,From Tha Roota To Tha Toota,2002-10-22,day,-4.853
0rFOs9paloAvEtzwDX1Kmc,Bubbly,Colbie Caillat,Coco,2007-01-01,day,-6.663
0rFZaQ4crlGAzuCjWCQ2xu,Body Party,Ciara,Ciara,2013-07-05,day,-6.299
0rFke7eNFHbGuGJUdRgjB2,Hot Boy,Bobby Shmurda,Hot Boy,2014-07-25,day,-7.628
0rK4HCKzv2r1IXqKX3DKpq,Who I Am,Jessica Andrews,Who I Am,2000-02-27,day,-5.422
0rLRrCTqWVMgv1DpMBSezw,Anticipation,Carly Simon,Anticipation,1971-11,month,-14.956
0rT9f5BSZrZ6DvzfBEckG0,Butterflies,Michael Jackson,Invincible,2001-10-29,day,-2.69
0rhyBUAgNXwdyvGVXSrLzc,Into The Night,Benny Mardones,Never Run Never Hide,1980-01-01,day,-6.635
0rl84FuazRHYmK72krdmA1,Adia,Sarah McLachlan,Surfacing,1997-08-29,day,-10.535
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,1986-08-16,day,-2.947
0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),JAY-Z,The Dynasty,2000-10-31,day,-5.125
0s6e7ZafqOAUBDoQYGmxrc,Every Little Step,Bobby Brown,Don't Be Cruel,1988-01-01,day,-11.601
0sId1fkKRfPlyMMOSVShng,What's on Your Mind (Pure Energy),Information Society,Information Society,1988-06-21,day,-11.217
0sKfhhj6hYyJIXnTiZV9vf,The Sweetest Taboo,Sade,Promise,1985-11-04,day,-9.455
0sQ594D1EuU66VDdtHBE6j,Spanish Harlem,Aretha Franklin,The Very Best of Aretha Franklin - The 70's,1972,year,-12.577
0sYalxPCX8OcwdYZcFzRgN,Intuition,Jewel,0304,2003-06-03,day,-4.309
0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,Lionel Richie,Dancing On The Ceiling,1986,year,-8.642
0spN4UlSI0X6YSYCWpSzgz,How You Gonna See Me Now,Alice Cooper,From the Inside,1978,year,-14.413
0srwKuJPH8yBzzFUJMBQM2,Rack City,Tyga,Careless World: Rise Of The Last King,2012-01-01,day,-10.881
0t1IffzmE97i38FzkHr06A,Weekend In New England,Barry Manilow,The Greatest Songs Of The Seventies,2007-09-18,day,-11.019
